_id,Lat,Long,OWNER,TOTAL_VALUE,YR_BUILT,OVERALL_COND,Evict_rate,Code_violation_count,Likelihood_of_purchase,Landlord_score,Top_10_owner,DATA_YR
64175,42.3507536,-71.042766,150 SEAPORT TRUST,9840200,2022,G - Good,0,0,0,0,1,2024
64176,42.3507536,-71.042766,150 SEAPORT TRUST,3938200,2022,G - Good,0,0,0,0,1,2024
64179,42.3507536,-71.042766,150 SEAPORT TRUST,3135300,2022,G - Good,0,0,0,0,1,2024
64180,42.3507536,-71.042766,150 SEAPORT TRUST,6896400,2022,G - Good,0,0,0,0,1,2024
64181,42.3507536,-71.042766,150 SEAPORT TRUST,9710100,2022,G - Good,0,0,0,0,1,2024
64182,42.3507536,-71.042766,150 SEAPORT TRUST,4375500,2022,G - Good,0,0,0,0,1,2024
64184,42.3507536,-71.042766,150 SEAPORT TRUST,2177700,2022,G - Good,0,0,0,0,1,2024
64185,42.3507536,-71.042766,150 SEAPORT TRUST,3136400,2022,G - Good,0,0,0,0,1,2024
64186,42.3507536,-71.042766,150 SEAPORT TRUST,7143300,2022,G - Good,0,0,0,0,1,2024
64188,42.3507536,-71.042766,150 SEAPORT TRUST,5205200,2022,G - Good,0,0,0,0,1,2024
64189,42.3507536,-71.042766,150 SEAPORT TRUST,1994400,2022,G - Good,0,0,0,0,1,2024
64190,42.3507536,-71.042766,150 SEAPORT TRUST,35906000,2022,G - Good,0,0,0,0,1,2024
64191,42.3507536,-71.042766,150 SEAPORT TRUST,8466300,2022,G - Good,0,0,0,0,1,2024
152562,42.1440397,-71.2672129,S M LORUSSO & SONS INC,176600,1942,A - Average,0,0,0,0,1,2024
152563,42.1440397,-71.2672129,S M LORUSSO & SONS INC,117900,1942,A - Average,0,0,0,0,1,2024
152605,42.1440397,-71.2672129,S M LORUSSO & SONS INC,16100,1942,A - Average,0,0,0,0,1,2024
152639,42.1440397,-71.2672129,S M LORUSSO & SONS INC,61300,1942,A - Average,0,0,0,0,1,2024
152640,42.1440397,-71.2672129,S M LORUSSO & SONS INC,37700,1942,A - Average,0,0,0,0,1,2024
152643,42.1440397,-71.2672129,S M LORUSSO & SONS INC,35800,1942,A - Average,0,0,0,0,1,2024
152645,42.1440397,-71.2672129,S M LORUSSO & SONS INC,11400,1942,A - Average,0,0,0,0,1,2024
152646,42.1440397,-71.2672129,S M LORUSSO & SONS INC,44200,1942,A - Average,0,0,0,0,1,2024
152651,42.1440397,-71.2672129,S M LORUSSO & SONS INC,42900,1942,A - Average,0,0,0,0,1,2024
152652,42.1440397,-71.2672129,S M LORUSSO & SONS INC,44000,1942,A - Average,0,0,0,0,1,2024
152653,42.1440397,-71.2672129,S M LORUSSO & SONS INC,45500,1942,A - Average,0,0,0,0,1,2024
152658,42.1440397,-71.2672129,S M LORUSSO & SONS INC,39300,1942,A - Average,0,0,0,0,1,2024
152659,42.1440397,-71.2672129,S M LORUSSO & SONS INC,193600,1942,A - Average,0,0,0,0,1,2024
152660,42.1440397,-71.2672129,S M LORUSSO & SONS INC,90100,1942,A - Average,0,0,0,0,1,2024
152661,42.1440397,-71.2672129,S M LORUSSO & SONS INC,160500,1942,A - Average,0,0,0,0,1,2024
152662,42.1440397,-71.2672129,S M LORUSSO & SONS INC,53100,1942,A - Average,0,0,0,0,1,2024
152663,42.1440397,-71.2672129,S M LORUSSO & SONS INC,51600,1942,A - Average,0,0,0,0,1,2024
152664,42.1440397,-71.2672129,S M LORUSSO & SONS INC,48400,1942,A - Average,0,0,0,0,1,2024
152665,42.1440397,-71.2672129,S M LORUSSO & SONS INC,44500,1942,A - Average,0,0,0,0,1,2024
152666,42.1440397,-71.2672129,S M LORUSSO & SONS INC,44400,1942,A - Average,0,0,0,0,1,2024
152667,42.1440397,-71.2672129,S M LORUSSO & SONS INC,44600,1942,A - Average,0,0,0,0,1,2024
152668,42.1440397,-71.2672129,S M LORUSSO & SONS INC,39100,1942,A - Average,0,0,0,0,1,2024
152669,42.1440397,-71.2672129,S M LORUSSO & SONS INC,43800,1942,A - Average,0,0,0,0,1,2024
152670,42.1440397,-71.2672129,S M LORUSSO & SONS INC,43900,1942,A - Average,0,0,0,0,1,2024
152671,42.1440397,-71.2672129,S M LORUSSO & SONS INC,178700,1942,A - Average,0,0,0,0,1,2024
152672,42.1440397,-71.2672129,S M LORUSSO & SONS INC,22000,1942,A - Average,0,0,0,0,1,2024
152673,42.1440397,-71.2672129,S M LORUSSO & SONS INC,22000,1942,A - Average,0,0,0,0,1,2024
152674,42.1440397,-71.2672129,S M LORUSSO & SONS INC,48800,1942,A - Average,0,0,0,0,1,2024
152675,42.1440397,-71.2672129,S M LORUSSO & SONS INC,4629000,2014,A - Average,0,0,0,0,1,2024
152679,42.1440397,-71.2672129,S M LORUSSO & SONS INC,44500,1942,A - Average,0,0,0,0,1,2024
152680,42.1440397,-71.2672129,S M LORUSSO & SONS INC,46200,1942,A - Average,0,0,0,0,1,2024
152681,42.1440397,-71.2672129,S M LORUSSO & SONS INC,44500,1942,A - Average,0,0,0,0,1,2024
152682,42.1440397,-71.2672129,S M LORUSSO & SONS INC,52700,1942,A - Average,0,0,0,0,1,2024
152683,42.1440397,-71.2672129,S M LORUSSO & SONS INC,39200,1942,A - Average,0,0,0,0,1,2024
152684,42.1440397,-71.2672129,S M LORUSSO & SONS INC,122600,1942,A - Average,0,0,0,0,1,2024
152686,42.1440397,-71.2672129,S M LORUSSO & SONS INC,30000,1942,A - Average,0,0,0,0,1,2024
152687,42.1440397,-71.2672129,S M LORUSSO & SONS INC,29600,1942,A - Average,0,0,0,0,1,2024
152688,42.1440397,-71.2672129,S M LORUSSO & SONS INC,29600,1942,A - Average,0,0,0,0,1,2024
152689,42.1440397,-71.2672129,S M LORUSSO & SONS INC,186500,1942,A - Average,0,0,0,0,1,2024
152690,42.1440397,-71.2672129,S M LORUSSO & SONS INC,43800,1942,A - Average,0,0,0,0,1,2024
152691,42.1440397,-71.2672129,S M LORUSSO & SONS INC,44300,1942,A - Average,0,0,0,0,1,2024
152692,42.1440397,-71.2672129,S M LORUSSO & SONS INC,44900,1942,A - Average,0,0,0,0,1,2024
152693,42.1440397,-71.2672129,S M LORUSSO & SONS INC,45500,1942,A - Average,0,0,0,0,1,2024
152790,42.1440397,-71.2672129,S M LORUSSO & SONS INC,17300,1942,A - Average,0,0,0,0,1,2024
161476,42.1440397,-71.2672129,S M LORUSSO & SONS INC,35700,1942,A - Average,0,0,0,0,1,2024
161477,42.1440397,-71.2672129,S M LORUSSO & SONS INC,35600,1942,A - Average,0,0,0,0,1,2024
163255,42.1440397,-71.2672129,S M LORUSSO & SONS INC,25400,1942,A - Average,0,0,0,0,1,2024
163256,42.1440397,-71.2672129,S M LORUSSO & SONS INC,16400,1942,A - Average,0,0,0,0,1,2024
163257,42.1440397,-71.2672129,S M LORUSSO & SONS INC,14300,1942,A - Average,0,0,0,0,1,2024
163258,42.1440397,-71.2672129,S M LORUSSO & SONS INC,14300,1942,A - Average,0,0,0,0,1,2024
163259,42.1440397,-71.2672129,S M LORUSSO & SONS INC,14400,1942,A - Average,0,0,0,0,1,2024
163260,42.1440397,-71.2672129,S M LORUSSO & SONS INC,13400,1942,A - Average,0,0,0,0,1,2024
163261,42.1440397,-71.2672129,S M LORUSSO & SONS INC,15300,1942,A - Average,0,0,0,0,1,2024
163262,42.1440397,-71.2672129,S M LORUSSO & SONS INC,11300,1942,A - Average,0,0,0,0,1,2024
163267,42.1440397,-71.2672129,S M LORUSSO & SONS INC,13200,1942,A - Average,0,0,0,0,1,2024
163268,42.1440397,-71.2672129,S M LORUSSO & SONS INC,13100,1942,A - Average,0,0,0,0,1,2024
163269,42.1440397,-71.2672129,S M LORUSSO & SONS INC,15500,1942,A - Average,0,0,0,0,1,2024
163270,42.1440397,-71.2672129,S M LORUSSO & SONS INC,14700,1942,A - Average,0,0,0,0,1,2024
38580,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38581,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38582,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38583,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38584,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38585,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38586,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38587,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38588,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38589,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38590,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38591,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38598,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38599,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38600,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38607,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38608,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38609,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38613,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38614,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38615,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38616,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38617,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38618,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38619,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38620,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38621,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38622,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38623,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38625,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38626,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38627,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38628,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38629,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38630,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38631,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38632,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38633,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38634,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38636,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38637,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38638,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38639,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38640,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38641,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38642,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38643,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38644,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38645,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38646,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38647,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38649,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38650,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38651,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38652,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
38653,42.0653812,-71.2478251,PPI STONEHOLM PARKING LLC,90000,1920,G - Good,0,0,0,0,1,2024
18899,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,38000,1942,A - Average,0,0,0,0,1,2024
19041,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19043,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19044,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19045,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19046,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19055,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19056,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19057,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19058,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19059,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19060,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19061,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19062,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19063,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19064,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19066,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19067,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19068,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19069,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19070,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19071,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19072,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19073,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19074,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19075,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19076,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19077,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19078,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19079,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19080,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19081,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19083,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19084,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19085,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19086,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19087,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19088,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19089,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19090,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19091,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19092,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19094,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19095,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19096,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19097,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19098,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19099,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
19100,42.365702,-71.066702,WHITTIER PLACE CONDOMINIUM TRUST,26600,1942,A - Average,0,0,0,0,1,2024
1,42.379381,-71.032603,PASCUCCI CARLO,792000,1900,A - Average,0,0,0,0,0,2024
2,42.3794213,-71.032515,SEMBRANO RODERICK,818200,1920,A - Average,0,0,0,0,0,2024
3,42.3794498,-71.032528,GUERRA CHEVARRIA ANA S,804400,1905,A - Average,0,0,0,0,0,2024
4,42.40843,-71.053663,JB REALTY TRUST,735300,1900,A - Average,0,0,0,0,0,2024
5,42.3795581,-71.032346,MARKS TRAVIS JOSEPH,731600,1900,A - Average,0,0,0,0,0,2024
6,42.3479229,-71.193644,205 LEXINGTON LLC,1301200,1900,A - Average,0,0,0,0,0,2024
7,42.3794918,-71.0322,YOON SUNG PIL,1267900,1900,A - Average,0,0,0,0,0,2024
8,42.3795162,-71.032093,CASTALDINI ANTONIO,1150700,1900,A - Average,0,0,0,0,0,2024
9,42.3795771,-71.031971,BEAGLEMIKE FAMILY TRUST,885200,1900,A - Average,0,0,0,0,0,2024
10,42.3796321,-71.031888,APPLETON GROVE LLC,1037700,1900,G - Good,0,0,0,0,0,2024
11,42.3796248,-71.03186,CONTI ROBERT P,894400,1900,G - Good,0,0,0,0,0,2024
12,42.3796911,-71.031814,AMATO JOSEPHINE,905800,1900,A - Average,0,0,0,0,0,2024
13,42.3834703,-71.000345,KAUR JARNALL,830200,1900,A - Average,0,0,0,0,0,2024
14,42.3413751,-71.125311,DONE DEAL LLC,1084400,1900,A - Average,0,0,0,0,0,2024
15,42.3797646,-71.031495,MENDEZ DAVID,917600,1900,A - Average,0,0,0,0,0,2024
16,42.3798368,-71.031321,MUNOZ ANDRES F,857700,1899,A - Average,0,0,0,0,0,2024
17,42.4265704,-71.020131,LEXINGTON STREET REALTY TRUST,751400,1900,A - Average,0,0,0,0,0,2024
18,42.3563166,-71.059557,TEWARIE GROUP CONDOMINIUMS TRUST,0,1900,G - Good,0,0,0,0,0,2024
19,42.3799095,-71.031158,SHKURATOV ARTEM,653000,1900,A - Average,0,0,0,0,0,2024
20,42.3799095,-71.031158,DRAKE JESSICA,712600,1900,A - Average,0,0,0,0,0,2024
21,42.3799095,-71.031158,ROMBACH MATTHEW CLYDE,713000,1900,A - Average,0,0,0,0,0,2024
22,42.379874,-71.031138,BOGATY ANDREW R,736100,1900,A - Average,0,0,0,0,0,2024
23,42.4415009,-71.036579,241 LEXINGTON STREET CONDOMINIUM TRUST,0,1900,G - Good,0,0,0,0,0,2024
24,42.3799285,-71.03109,GRIFFIN MICHAEL THOMAS,789700,1900,G - Good,0,0,0,0,0,2024
25,42.3799285,-71.03109,MAN DEVLIN,597500,1900,G - Good,0,0,0,0,0,2024
26,42.3799285,-71.03109,KONSTANTINO SARAH,644800,1900,G - Good,0,0,0,0,0,2024
27,42.3799667,-71.030996,RICCIARDELLI ANTHONY E,1058100,1900,A - Average,0,0,0,0,0,2024
28,42.3771245,-71.039894,CIOTO ROBERT M,388100,1910,A - Average,0,0,0,0,0,2024
29,42.380025,-71.030903,CAHILL STEPHEN F,808300,1900,A - Average,0,0,0,0,0,2024
30,42.3800091,-71.03081,POSADA MARIA M,818600,1900,A - Average,0,0,0,0,0,2024
31,42.355777,-71.058587,249 LEXINGTON STREET CONDOMINIUM TRUST,0,1900,A - Average,0,0,0,0,0,2024
32,42.3800888,-71.030754,ALLEN ROBERT,437500,1900,A - Average,0,0,0,0,0,2024
33,42.3800595,-71.030735,CHRISTIANSEN BRIAN,472500,1900,A - Average,0,0,0,0,0,2024
34,42.3800888,-71.030754,GOLDSTEIN TOMER,550200,1900,A - Average,0,0,0,0,0,2024
35,42.3738348,-70.996021,251 LEXINGTON STREET LLC,682700,1910,A - Average,0,0,0,0,0,2024
36,42.3799096,-71.030603,RAMIREZ JUAN,548700,1900,A - Average,0,0,0,0,0,2024
37,42.3798951,-71.030578,BUENROSTRO ROGELIO,530800,1900,A - Average,0,0,0,0,0,2024
38,42.3798508,-71.030468,DOS SANTOS BARROS ROSANGELA,775400,1900,A - Average,0,0,0,0,0,2024
39,42.3797443,-71.030433,PALMA VICTOR,1056000,1910,A - Average,0,0,0,0,0,2024
40,42.7746338,-71.153532,INTERIANO ELIAS,1048600,1900,A - Average,0,0,0,0,0,2024
41,42.3796964,-71.030717,BOSSI CHRISTINE M,1150100,1900,A - Average,0,0,0,0,0,2024
42,42.3796301,-71.030764,O'BOYLE  GAVIN,746100,1900,A - Average,0,0,0,0,0,2024
43,42.3795831,-71.030868,MARSIGLIA MARILYN G,533600,1920,A - Average,0,0,0,0,0,2024
44,42.7612091,-71.337136,PRINCETON STREET 244 REALTY TRUST,621000,1900,A - Average,0,0,0,0,0,2024
45,42.5412818,-71.105696,COLLINGHAM PARTNERS LLC,960700,1900,A - Average,0,0,0,0,0,2024
46,42.3795374,-71.031089,VARACALLI ANTONETTA,934000,1900,G - Good,0,0,0,0,0,2024
47,42.4744994,-70.99486,CASIELLO JOHN M,1134400,1900,A - Average,0,0,0,0,0,2024
48,42.355777,-71.058587,EB PORTFOLIO HOLDINGS 2021 LLC,828900,1900,A - Average,0,0,0,0,0,2024
49,42.3794287,-71.031321,PRINCETON ST RLTY LLC MASS LLC,863200,1900,A - Average,0,0,0,0,0,2024
50,42.3289428,-71.227304,226-228 PRINCETON STREET LLC,2448200,1899,A - Average,0,0,0,0,0,2024
51,42.3338626,-71.044358,224 PRINCETON STREET CONDOMINIUM TRUST,0,2021,G - Good,0,0,0,0,0,2024
52,42.3792909,-71.0316,OREGAN TYLER LOUIS,606100,2021,G - Good,0,0,0,0,0,2024
53,42.3792909,-71.0316,BARONE LAUREN ALEXANDRAA,664000,2021,G - Good,0,0,0,0,0,2024
54,42.3792909,-71.0316,PINO CHARLES,679900,2021,G - Good,0,0,0,0,0,2024
55,42.3792909,-71.0316,ZHOU JACQUELINE,779800,2021,G - Good,0,0,0,0,0,2024
56,42.4016113,-70.9883,THIELEN KEIR T,705700,1900,A - Average,0,0,0,0,0,2024
57,42.3792783,-71.031797,MARROQUIN 2020 TRUST,844500,1899,A - Average,0,0,0,0,0,2024
58,42.3792644,-71.031878,CARDELLO ANTONETTE,745100,1900,A - Average,0,0,0,0,0,2024
59,42.3792347,-71.031964,FRANCISCA CREUZA,1098000,1900,A - Average,0,0,0,0,0,2024
60,42.3791821,-71.032104,212 PRINCETON STREET CONDOMINIUM TRUST,0,1900,G - Good,0,0,0,0,0,2024
61,42.3791867,-71.032079,SALVATELLI CAMERON,456800,1900,G - Good,0,0,0,0,0,2024
62,42.3791867,-71.032079,MCCORMICK TONY L,601900,1900,G - Good,0,0,0,0,0,2024
63,42.3736639,-71.040438,PACO PROPERTIES LLC,915500,1900,A - Average,0,0,0,0,0,2024
64,42.355777,-71.058587,EB PORTFOLIO HILDINGS 2021 III LLC,763600,1900,A - Average,0,0,0,0,0,2024
65,42.3790738,-71.032209,SAMUELSON KENDALL A,907200,1900,G - Good,0,0,0,0,0,2024
66,42.3790414,-71.03229,AGUILAR CELSO,825500,1900,A - Average,0,0,0,0,0,2024
67,42.3251572,-71.215368,LIMO REALTY LLC,582400,1900,A - Average,0,0,0,0,0,2024
68,42.3791399,-71.032278,MELCHER JOHN ROB3RT,715400,1900,G - Good,0,0,0,0,0,2024
69,42.3792492,-71.032429,HUBBARD CHARLEY,763900,1900,G - Good,0,0,0,0,0,2024
70,42.3483395,-71.248627,PUTNAM REALTY TRUST,638200,1900,A - Average,0,0,0,0,0,2024
